% Moku:Pro Data Logger
% Input A
% Input B
% Input C
% Input D
% Acquisition rate: 5.0000000000e+05 Hz, Normal mode, trigger: Input B, level: 10.00 mV
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2025-01-16 T 01:36:54 +1100
% Time (s), Input A (V), Input B (V), Input C (V), Input D (V)
2.0524000000e-02, -2.3461988815e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0526000000e-02, -1.5261487383e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0528000000e-02, -6.9306601341e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0530000000e-02, 1.4703425550e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0532000000e-02, 9.8847119945e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0534000000e-02, 1.8252297807e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0536000000e-02, 2.6509607929e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0538000000e-02, 3.4596491981e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0540000000e-02, 4.2456141275e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0542000000e-02, 5.0028405433e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0544000000e-02, 5.7249792390e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0546000000e-02, 6.4073518520e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0548000000e-02, 7.0439433446e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0550000000e-02, 7.6297411852e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0552000000e-02, 8.1600670113e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0554000000e-02, 8.6302424601e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0556000000e-02, 9.0365916753e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0558000000e-02, 9.3754388005e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0560000000e-02, 9.6431079792e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0562000000e-02, 9.8379283678e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0564000000e-02, 9.9572266160e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0566000000e-02, 9.9996660488e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0568000000e-02, 9.9639099912e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0570000000e-02, 9.8506267808e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0572000000e-02, 9.6588139111e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0574000000e-02, 9.3901422260e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0576000000e-02, 9.0466167382e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0578000000e-02, 8.6295741226e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0580000000e-02, 8.1420218981e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0582000000e-02, 7.5876359212e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0584000000e-02, 6.9697578793e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0586000000e-02, 6.2944028103e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0588000000e-02, 5.5649124018e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0590000000e-02, 4.7883041978e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0592000000e-02, 3.9695907296e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0594000000e-02, 3.1161237102e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0596000000e-02, 2.2345865148e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0598000000e-02, 1.3319966873e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0600000000e-02, 4.1604010930e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0602000000e-02, -5.0593150641e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0604000000e-02, -1.4258981096e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0606000000e-02, -2.3355054811e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0608000000e-02, -3.2274019082e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0610000000e-02, -4.0935673405e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0612000000e-02, -4.9259817279e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0614000000e-02, -5.7176275262e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0616000000e-02, -6.4611530228e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0618000000e-02, -7.1492065048e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0620000000e-02, -7.7754387657e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0622000000e-02, -8.3341689366e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0624000000e-02, -8.8193819797e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0626000000e-02, -9.2263995324e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0628000000e-02, -9.5512115696e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0630000000e-02, -9.7898080660e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0632000000e-02, -9.9395156716e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0634000000e-02, -9.9986635425e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0636000000e-02, -9.9659150038e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0638000000e-02, -9.8406017179e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0640000000e-02, -9.6240603598e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0642000000e-02, -9.3166250983e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0644000000e-02, -8.9213034523e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0646000000e-02, -8.4404346030e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0648000000e-02, -7.8790310820e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0650000000e-02, -7.2411029144e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0652000000e-02, -6.5326651380e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0654000000e-02, -5.7597327903e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0656000000e-02, -4.9296575843e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0658000000e-02, -4.0494570639e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0660000000e-02, -3.1281537857e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0662000000e-02, -2.1737678000e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0664000000e-02, -1.1959900010e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0666000000e-02, -2.0451128265e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0668000000e-02, 7.9164579834e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0670000000e-02, 1.7817878416e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0672000000e-02, 2.7565581218e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0674000000e-02, 3.7059315760e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0676000000e-02, 4.6202173102e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0678000000e-02, 5.4890560927e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0680000000e-02, 6.3044278732e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0682000000e-02, 7.0566417576e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0684000000e-02, 7.7380118643e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0686000000e-02, 8.3415206493e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0688000000e-02, 8.8591480624e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0690000000e-02, 9.2862157409e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0692000000e-02, 9.6167086470e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0694000000e-02, 9.8469509244e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0696000000e-02, 9.9736008854e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0698000000e-02, 9.9946535174e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0700000000e-02, 9.9097746517e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0702000000e-02, 9.7186301196e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0704000000e-02, 9.4222224272e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0706000000e-02, 9.0238932623e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0708000000e-02, 8.5266501438e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0710000000e-02, 7.9355056029e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0712000000e-02, 7.2564746775e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0714000000e-02, 6.4962407429e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0716000000e-02, 5.6628238492e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0718000000e-02, 4.7645782156e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0720000000e-02, 3.8118630738e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0722000000e-02, 2.8143693177e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0724000000e-02, 1.7831245167e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0726000000e-02, 7.2982457728e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0728000000e-02, -3.3416876249e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0730000000e-02, -1.3968254272e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0732000000e-02, -2.4454470039e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0734000000e-02, -3.4683375859e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0736000000e-02, -4.4534670977e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0738000000e-02, -5.3894738015e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0740000000e-02, -6.2646617904e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0742000000e-02, -7.0683376642e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0744000000e-02, -7.7914788663e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0746000000e-02, -8.4243945024e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0748000000e-02, -8.9593986912e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0750000000e-02, -9.3891397198e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0752000000e-02, -9.7082708879e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0754000000e-02, -9.9117796643e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0756000000e-02, -9.9969926987e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0758000000e-02, -9.9619049787e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0760000000e-02, -9.8065165041e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0762000000e-02, -9.5311614438e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0764000000e-02, -9.1395156542e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0766000000e-02, -8.6349208228e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0768000000e-02, -8.0233919874e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0770000000e-02, -7.3109441858e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0772000000e-02, -6.5069341433e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0774000000e-02, -5.6203844164e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0776000000e-02, -4.6616542368e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0778000000e-02, -3.6424395112e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0780000000e-02, -2.5754386525e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0782000000e-02, -1.4736842426e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0784000000e-02, -3.5087720062e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0786000000e-02, 7.7861321661e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0788000000e-02, 1.9004177523e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0790000000e-02, 2.9998329809e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0792000000e-02, 4.0628238144e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0794000000e-02, 5.0750209960e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0796000000e-02, 6.0237261127e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0798000000e-02, 6.8955724140e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0800000000e-02, 7.6781956558e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0802000000e-02, 8.3619049438e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0804000000e-02, 8.9360068778e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0806000000e-02, 9.3931497449e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0808000000e-02, 9.7256476636e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0810000000e-02, 9.9291564399e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0812000000e-02, 9.9996660488e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0814000000e-02, 9.9355056464e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0816000000e-02, 9.7370094015e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0818000000e-02, 9.4058481579e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0820000000e-02, 8.9456977719e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0822000000e-02, 8.3622391126e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0824000000e-02, 7.6628238927e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0826000000e-02, 6.8564746688e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0828000000e-02, 5.9535506726e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0830000000e-02, 4.9664161482e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0832000000e-02, 3.9077695086e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0834000000e-02, 2.7926483481e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0836000000e-02, 1.6360902612e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0838000000e-02, 4.5413534823e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0840000000e-02, -7.3650795253e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0842000000e-02, -1.9187970342e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0844000000e-02, -3.0760234587e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0846000000e-02, -4.1911446192e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0848000000e-02, -5.2481204149e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0850000000e-02, -6.2315790830e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0852000000e-02, -7.1264830289e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0854000000e-02, -7.9194655023e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0856000000e-02, -8.5981622589e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0858000000e-02, -9.1522140671e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0860000000e-02, -9.5725983704e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0862000000e-02, -9.8529659621e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0864000000e-02, -9.9873018046e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0866000000e-02, -9.9736008854e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0868000000e-02, -9.8111948668e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0870000000e-02, -9.5010862552e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0872000000e-02, -9.0476192445e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0874000000e-02, -8.4571430412e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0876000000e-02, -7.7370093580e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0878000000e-02, -6.8982457641e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0880000000e-02, -5.9525481663e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0882000000e-02, -4.9139516525e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0884000000e-02, -3.7981621545e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0886000000e-02, -2.6215539418e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0888000000e-02, -1.4021721274e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0890000000e-02, -1.5906433095e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0892000000e-02, 1.0890559970e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0894000000e-02, 2.3224728993e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0896000000e-02, 3.5211362504e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0898000000e-02, 4.6666667682e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0900000000e-02, 5.7406851709e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0902000000e-02, 6.7251463452e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0904000000e-02, 7.6043443593e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0906000000e-02, 8.3632416189e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0908000000e-02, 8.9894738798e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0910000000e-02, 9.4720135728e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0912000000e-02, 9.8021723102e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0914000000e-02, 9.9739350541e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0916000000e-02, 9.9839601170e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0918000000e-02, 9.8305766550e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0920000000e-02, 9.5157896807e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0922000000e-02, 9.0439433881e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0924000000e-02, 8.4220553211e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0926000000e-02, 7.6591480363e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0928000000e-02, 6.7679199468e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0930000000e-02, 5.7620719717e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0932000000e-02, 4.6579783804e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0934000000e-02, 3.4736842861e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0936000000e-02, 2.2289056458e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0938000000e-02, 9.4436092280e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0940000000e-02, -3.5856308215e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0942000000e-02, -1.6578112307e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0944000000e-02, -2.9309942158e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0946000000e-02, -4.1557227304e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0948000000e-02, -5.3112783111e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0950000000e-02, -6.3769424946e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0952000000e-02, -7.3340018304e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0954000000e-02, -8.1650795427e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0956000000e-02, -8.8551380373e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0958000000e-02, -9.3911447323e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0960000000e-02, -9.7630745650e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0962000000e-02, -9.9635758225e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0964000000e-02, -9.9879701421e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0966000000e-02, -9.8355891864e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0968000000e-02, -9.5074354617e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0970000000e-02, -9.0088556680e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0972000000e-02, -8.3478698558e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0974000000e-02, -7.5355055942e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0976000000e-02, -6.5857979712e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0978000000e-02, -5.5151212562e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0980000000e-02, -4.3425230686e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0982000000e-02, -3.0890560405e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0984000000e-02, -1.7764411414e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0986000000e-02, -4.2940685980e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0988000000e-02, 9.2765248468e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0990000000e-02, 2.2703425724e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0992000000e-02, 3.5725982398e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0994000000e-02, 4.8106935048e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0996000000e-02, 5.9612365541e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.0998000000e-02, 7.0018380805e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1000000000e-02, 7.9127821271e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1002000000e-02, 8.6756894118e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1004000000e-02, 9.2761906780e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1006000000e-02, 9.7015875127e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1008000000e-02, 9.9428573592e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
2.1010000000e-02, 9.9946535174e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
